entity,vertex_name,vertex_id,vertex_central,edge_type,directed,entity2,vertex_name2,vertex_id2
prop_mobhome,rightschema,vertex-9p8g,False,,,,,
prop_nrbbld,rightschema,vertex-9p8g,False,,,,,
prop_style,rightschema,vertex-9p8g,False,,,,,
prop_storiescd,rightschema,vertex-9p8g,False,,,,,
prop_storiesnbr,rightschema,vertex-9p8g,False,,,,,
prop_aptnbr,rightschema,vertex-9p8g,False,,,,,
prop_qlty,rightschema,vertex-9p8g,False,,,,,
prop_bldgcd,rightschema,vertex-9p8g,False,,,,,
prop_bldgimpcd,rightschema,vertex-9p8g,False,,,,,
prop_cond,rightschema,vertex-9p8g,False,,,,,
prop_cnstrtype,rightschema,vertex-9p8g,False,,,,,
prop_extnw,rightschema,vertex-9p8g,False,,,,,
prop_valcalc,rightschema,vertex-9p8g,False,,,,,
prop_val_calcind,rightschema,vertex-9p8g,False,,,,,
prop_land_valcalc,rightschema,vertex-9p8g,False,,,,,
prop_land_valcalc_ind,rightschema,vertex-9p8g,False,,,,,
prop_imp_valcalc,rightschema,vertex-9p8g,False,,,,,
prop_imp_valcalc_ind,rightschema,vertex-9p8g,False,,,,,
prop_assed_val,rightschema,vertex-9p8g,False,,,,,
prop_assed_landval,rightschema,vertex-9p8g,False,,,,,
prop_assed_impval,rightschema,vertex-9p8g,False,,,,,
prop_mrktval,rightschema,vertex-9p8g,False,,,,,
prop_mrkt_landval,rightschema,vertex-9p8g,False,,,,,
prop_mrkt_impval,rightschema,vertex-9p8g,False,,,,,
prop_appraised_val,rightschema,vertex-9p8g,False,,,,,
prop_appraised_landval,rightschema,vertex-9p8g,False,,,,,
prop_appraised_impval,rightschema,vertex-9p8g,False,,,,,
prop_yrbld,rightschema,vertex-9p8g,False,,,,,
prop_effyrbld,rightschema,vertex-9p8g,False,,,,,
prop_view,rightschema,vertex-9p8g,False,,,,,
prop_lctn_infl,rightschema,vertex-9p8g,False,,,,,
prop_frontft,rightschema,vertex-9p8g,False,,,,,
prop_depthft,rightschema,vertex-9p8g,False,,,,,
prop_acres,rightschema,vertex-9p8g,False,,,,,
prop_landsqft,rightschema,vertex-9p8g,False,,,,,
prop_unvbldsqft,rightschema,vertex-9p8g,False,,,,,
prop_bldsqftind,rightschema,vertex-9p8g,False,,,,,
prop_bldsqft,rightschema,vertex-9p8g,False,,,,,
prop_livingsqft,rightschema,vertex-9p8g,False,,,,,
prop_grdflrsqft,rightschema,vertex-9p8g,False,,,,,
prop_grosssqft,rightschema,vertex-9p8g,False,,,,,
prop_adjgrosssqft,rightschema,vertex-9p8g,False,,,,,
prop_bsmtsqft,rightschema,vertex-9p8g,False,,False,bsmtsqft,mergedschema,vertex-fepr
prop_prkgsqft,rightschema,vertex-9p8g,False,,,,,
prop_rms,rightschema,vertex-9p8g,False,,,,,
prop_bedrms,rightschema,vertex-9p8g,False,,,,,
prop_bathscalc,rightschema,vertex-9p8g,False,,,,,
prop_baths,rightschema,vertex-9p8g,False,,,,,
prop_fullbaths,rightschema,vertex-9p8g,False,,,,,
prop_halfbaths,rightschema,vertex-9p8g,False,,,,,
prop_1qtrbaths,rightschema,vertex-9p8g,False,,,,,
prop_3qtrbaths,rightschema,vertex-9p8g,False,,,,,
prop_bathfixs,rightschema,vertex-9p8g,False,,,,,
prop_ac,rightschema,vertex-9p8g,False,,,,,
prop_bsmtf,rightschema,vertex-9p8g,False,,,,,
prop_frpl,rightschema,vertex-9p8g,False,,,,,
prop_frplnbr,rightschema,vertex-9p8g,False,,,,,
prop_frpltype,rightschema,vertex-9p8g,False,,,,,
prop_fnd,rightschema,vertex-9p8g,False,,,,,
prop_flr,rightschema,vertex-9p8g,False,,False,flr,mergedschema,vertex-fepr
prop_frame,rightschema,vertex-9p8g,False,,,,,
prop_gar,rightschema,vertex-9p8g,False,,,,,
prop_heat,rightschema,vertex-9p8g,False,,,,,
prop_prkgspaces,rightschema,vertex-9p8g,False,,,,,
prop_prkgtype,rightschema,vertex-9p8g,False,,,,,
prop_pool,rightschema,vertex-9p8g,False,,,,,
prop_poolcd,rightschema,vertex-9p8g,False,,,,,
prop_roofcover,rightschema,vertex-9p8g,False,,,,,
prop_rooftype,rightschema,vertex-9p8g,False,,,,,
prop_energy,rightschema,vertex-9p8g,False,,,,,
prop_fuel,rightschema,vertex-9p8g,False,,,,,
prop_sewer,rightschema,vertex-9p8g,False,,,,,
prop_water,rightschema,vertex-9p8g,False,,,,,
prop_homestead,rightschema,vertex-9p8g,False,,,,,
prop_xmtvet,rightschema,vertex-9p8g,False,,,,,
prop_xmt_disabled,rightschema,vertex-9p8g,False,,,,,
prop_taxamt,rightschema,vertex-9p8g,False,,,,,
prop_taxyr,rightschema,vertex-9p8g,False,,,,,
prop_docyr,rightschema,vertex-9p8g,False,,,,,
prop_salesdeedcd,rightschema,vertex-9p8g,False,,,,,
prop_recdate,rightschema,vertex-9p8g,False,,,,,
prop_sellername,rightschema,vertex-9p8g,False,,,,,
prop_saledate,rightschema,vertex-9p8g,False,,,,,
prop_saleamt,rightschema,vertex-9p8g,False,,,,,
prop_salecd,rightschema,vertex-9p8g,False,,,,,
prop_apncd,rightschema,vertex-9p8g,False,,,,,
prop_apncnt,rightschema,vertex-9p8g,False,,,,,
prop_asmtyr,rightschema,vertex-9p8g,False,,,,,
prop_salestranscd,rightschema,vertex-9p8g,False,,,,,
prop_recdate_prior,rightschema,vertex-9p8g,False,,,,,
prop_saledate_prior,rightschema,vertex-9p8g,False,,,,,
prop_saleamt_prior,rightschema,vertex-9p8g,False,,,,,
prop_salecd_prior,rightschema,vertex-9p8g,False,,,,,
prop_apncd_prior,rightschema,vertex-9p8g,False,,,,,
prop_deedcd_prior,rightschema,vertex-9p8g,False,,,,,
prop_docyr_prior,rightschema,vertex-9p8g,False,,,,,
prop_deedtype_prior,rightschema,vertex-9p8g,False,,,,,
prop_salestranscd_prior,rightschema,vertex-9p8g,False,,,,,
prop_mtgamt_prior,rightschema,vertex-9p8g,False,,,,,
internal,rightschema,vertex-9p8g,False,,,,,
prop_ownercd,rightschema,vertex-9p8g,False,,,,,
prop_sellcarryback,rightschema,vertex-9p8g,False,,,,,
prop_tittlecompany,rightschema,vertex-9p8g,False,,,,,
prop_loantoval,rightschema,vertex-9p8g,False,,,,,
prop_mtgamt,rightschema,vertex-9p8g,False,,,,,
prop_mtgdate,rightschema,vertex-9p8g,False,,,,,
prop_mtgloancd,rightschema,vertex-9p8g,False,,,,,
prop_mtgdeedcd,rightschema,vertex-9p8g,False,,,,,
prop_mtgterm,rightschema,vertex-9p8g,False,,,,,
prop_mtgduedate,rightschema,vertex-9p8g,False,,,,,
prop_mtgassumptionamt,rightschema,vertex-9p8g,False,,,,,
prop_lendername,rightschema,vertex-9p8g,False,,,,,
prop_mtgreficd,rightschema,vertex-9p8g,False,,,,,
prop_rmsequitycd,rightschema,vertex-9p8g,False,,,,,
prop_mtgintrate,rightschema,vertex-9p8g,False,,,,,
prop_mtgintratetype,rightschema,vertex-9p8g,False,,,,,
prop_mtgamt2,rightschema,vertex-9p8g,False,,,,,
prop_mtgdate2,rightschema,vertex-9p8g,False,,,,,
prop_mtgloancd2,rightschema,vertex-9p8g,False,,,,,
prop_mtgdeedcd2,rightschema,vertex-9p8g,False,,,,,
prop_mtgterm2,rightschema,vertex-9p8g,False,,,,,
prop_mtgduedate2,rightschema,vertex-9p8g,False,,,,,
prop_mtgassumptionamt2,rightschema,vertex-9p8g,False,,,,,
prop_lendername2,rightschema,vertex-9p8g,False,,,,,
prop_mtgreficd2,rightschema,vertex-9p8g,False,,,,,
prop_rmsequitycd2,rightschema,vertex-9p8g,False,,,,,
prop_mtgintrate2,rightschema,vertex-9p8g,False,,,,,
prop_mtgintratetype2,rightschema,vertex-9p8g,False,,,,,
prop_mtgamt3,rightschema,vertex-9p8g,False,,,,,
prop_mtgdate3,rightschema,vertex-9p8g,False,,,,,
prop_mtgloancd3,rightschema,vertex-9p8g,False,,,,,
prop_mtgdeedcd3,rightschema,vertex-9p8g,False,,,,,
prop_mtgterm3,rightschema,vertex-9p8g,False,,,,,
prop_mtgduedate3,rightschema,vertex-9p8g,False,,,,,
prop_mtgassumptionamt3,rightschema,vertex-9p8g,False,,,,,
prop_lendername3,rightschema,vertex-9p8g,False,,,,,
prop_mtgreficd3,rightschema,vertex-9p8g,False,,,,,
prop_rmsequitycd3,rightschema,vertex-9p8g,False,,,,,
prop_mtgintrate3,rightschema,vertex-9p8g,False,,,,,
prop_mtgintratetype3,rightschema,vertex-9p8g,False,,,,,
prop_input_address,rightschema,vertex-9p8g,False,,,,,
prop_input_city,rightschema,vertex-9p8g,False,,,,,
prop_input_state,rightschema,vertex-9p8g,False,,,,,
prop_input_zip,rightschema,vertex-9p8g,False,,,,,
addrid,rightschema,vertex-9p8g,False,,,,,
addrid2,rightschema,vertex-9p8g,False,,,,,
hhid,rightschema,vertex-9p8g,False,,,,,
hhid2,rightschema,vertex-9p8g,False,,,,,
odate,rightschema,vertex-9p8g,False,,,,,
internal2,rightschema,vertex-9p8g,False,,,,,
internal3,rightschema,vertex-9p8g,False,,,,,
internal4,rightschema,vertex-9p8g,False,,,,,
